Image_Name,Number,Gender,Hand,Finger,Alteration,Difficulty
233__M_Right_index_finger_CR.BMP,233,M,Right,index,CR,Medium
233__M_Right_index_finger_Obl.BMP,233,M,Right,index,Obl,Medium
233__M_Right_index_finger_Zcut.BMP,233,M,Right,index,Zcut,Medium
233__M_Right_little_finger_CR.BMP,233,M,Right,little,CR,Medium
233__M_Right_little_finger_Obl.BMP,233,M,Right,little,Obl,Medium
233__M_Right_little_finger_Zcut.BMP,233,M,Right,little,Zcut,Medium
233__M_Right_middle_finger_Obl.BMP,233,M,Right,middle,Obl,Medium
233__M_Right_ring_finger_Obl.BMP,233,M,Right,ring,Obl,Medium
234__M_Left_little_finger_CR.BMP,234,M,Left,little,CR,Medium
234__M_Left_little_finger_Obl.BMP,234,M,Left,little,Obl,Medium
234__M_Left_little_finger_Zcut.BMP,234,M,Left,little,Zcut,Medium
234__M_Left_middle_finger_CR.BMP,234,M,Left,middle,CR,Medium
234__M_Left_middle_finger_Obl.BMP,234,M,Left,middle,Obl,Medium
234__M_Left_middle_finger_Zcut.BMP,234,M,Left,middle,Zcut,Medium
234__M_Left_ring_finger_CR.BMP,234,M,Left,ring,CR,Medium
234__M_Left_ring_finger_Obl.BMP,234,M,Left,ring,Obl,Medium
234__M_Left_ring_finger_Zcut.BMP,234,M,Left,ring,Zcut,Medium
234__M_Left_thumb_finger_CR.BMP,234,M,Left,thumb,CR,Medium
234__M_Left_thumb_finger_Obl.BMP,234,M,Left,thumb,Obl,Medium
234__M_Left_thumb_finger_Zcut.BMP,234,M,Left,thumb,Zcut,Medium
234__M_Right_index_finger_Obl.BMP,234,M,Right,index,Obl,Medium
234__M_Right_little_finger_CR.BMP,234,M,Right,little,CR,Medium
234__M_Right_little_finger_Obl.BMP,234,M,Right,little,Obl,Medium
234__M_Right_little_finger_Zcut.BMP,234,M,Right,little,Zcut,Medium
234__M_Right_middle_finger_Obl.BMP,234,M,Right,middle,Obl,Medium
234__M_Right_middle_finger_Zcut.BMP,234,M,Right,middle,Zcut,Medium
234__M_Right_ring_finger_CR.BMP,234,M,Right,ring,CR,Medium
234__M_Right_ring_finger_Obl.BMP,234,M,Right,ring,Obl,Medium
234__M_Right_ring_finger_Zcut.BMP,234,M,Right,ring,Zcut,Medium
234__M_Right_thumb_finger_CR.BMP,234,M,Right,thumb,CR,Medium
234__M_Right_thumb_finger_Obl.BMP,234,M,Right,thumb,Obl,Medium
234__M_Right_thumb_finger_Zcut.BMP,234,M,Right,thumb,Zcut,Medium
235__M_Left_ring_finger_CR.BMP,235,M,Left,ring,CR,Medium
235__M_Left_ring_finger_Obl.BMP,235,M,Left,ring,Obl,Medium
235__M_Left_ring_finger_Zcut.BMP,235,M,Left,ring,Zcut,Medium
235__M_Left_thumb_finger_CR.BMP,235,M,Left,thumb,CR,Medium
235__M_Left_thumb_finger_Obl.BMP,235,M,Left,thumb,Obl,Medium
235__M_Left_thumb_finger_Zcut.BMP,235,M,Left,thumb,Zcut,Medium
235__M_Right_index_finger_CR.BMP,235,M,Right,index,CR,Medium
235__M_Right_index_finger_Obl.BMP,235,M,Right,index,Obl,Medium
235__M_Right_index_finger_Zcut.BMP,235,M,Right,index,Zcut,Medium
235__M_Right_little_finger_CR.BMP,235,M,Right,little,CR,Medium
235__M_Right_little_finger_Zcut.BMP,235,M,Right,little,Zcut,Medium
235__M_Right_middle_finger_CR.BMP,235,M,Right,middle,CR,Medium
235__M_Right_middle_finger_Obl.BMP,235,M,Right,middle,Obl,Medium
235__M_Right_middle_finger_Zcut.BMP,235,M,Right,middle,Zcut,Medium
235__M_Right_ring_finger_CR.BMP,235,M,Right,ring,CR,Medium
235__M_Right_ring_finger_Obl.BMP,235,M,Right,ring,Obl,Medium
235__M_Right_ring_finger_Zcut.BMP,235,M,Right,ring,Zcut,Medium
235__M_Right_thumb_finger_CR.BMP,235,M,Right,thumb,CR,Medium
235__M_Right_thumb_finger_Zcut.BMP,235,M,Right,thumb,Zcut,Medium
236__M_Left_little_finger_CR.BMP,236,M,Left,little,CR,Medium
236__M_Left_little_finger_Obl.BMP,236,M,Left,little,Obl,Medium
236__M_Left_little_finger_Zcut.BMP,236,M,Left,little,Zcut,Medium
236__M_Left_middle_finger_CR.BMP,236,M,Left,middle,CR,Medium
236__M_Left_middle_finger_Obl.BMP,236,M,Left,middle,Obl,Medium
236__M_Left_middle_finger_Zcut.BMP,236,M,Left,middle,Zcut,Medium
236__M_Left_ring_finger_CR.BMP,236,M,Left,ring,CR,Medium
236__M_Left_ring_finger_Obl.BMP,236,M,Left,ring,Obl,Medium
236__M_Left_ring_finger_Zcut.BMP,236,M,Left,ring,Zcut,Medium
236__M_Left_thumb_finger_CR.BMP,236,M,Left,thumb,CR,Medium
236__M_Left_thumb_finger_Zcut.BMP,236,M,Left,thumb,Zcut,Medium
236__M_Right_index_finger_Obl.BMP,236,M,Right,index,Obl,Medium
236__M_Right_index_finger_Zcut.BMP,236,M,Right,index,Zcut,Medium
236__M_Right_little_finger_CR.BMP,236,M,Right,little,CR,Medium
236__M_Right_little_finger_Obl.BMP,236,M,Right,little,Obl,Medium
236__M_Right_little_finger_Zcut.BMP,236,M,Right,little,Zcut,Medium
236__M_Right_thumb_finger_CR.BMP,236,M,Right,thumb,CR,Medium
236__M_Right_thumb_finger_Obl.BMP,236,M,Right,thumb,Obl,Medium
236__M_Right_thumb_finger_Zcut.BMP,236,M,Right,thumb,Zcut,Medium
237__M_Left_index_finger_CR.BMP,237,M,Left,index,CR,Medium
237__M_Left_index_finger_Obl.BMP,237,M,Left,index,Obl,Medium
237__M_Left_index_finger_Zcut.BMP,237,M,Left,index,Zcut,Medium
237__M_Left_little_finger_CR.BMP,237,M,Left,little,CR,Medium
237__M_Left_little_finger_Zcut.BMP,237,M,Left,little,Zcut,Medium
237__M_Left_middle_finger_CR.BMP,237,M,Left,middle,CR,Medium
237__M_Left_middle_finger_Obl.BMP,237,M,Left,middle,Obl,Medium
237__M_Left_middle_finger_Zcut.BMP,237,M,Left,middle,Zcut,Medium
237__M_Left_ring_finger_CR.BMP,237,M,Left,ring,CR,Medium
237__M_Left_ring_finger_Zcut.BMP,237,M,Left,ring,Zcut,Medium
237__M_Right_index_finger_CR.BMP,237,M,Right,index,CR,Medium
237__M_Right_index_finger_Obl.BMP,237,M,Right,index,Obl,Medium
237__M_Right_index_finger_Zcut.BMP,237,M,Right,index,Zcut,Medium
237__M_Right_little_finger_CR.BMP,237,M,Right,little,CR,Medium
237__M_Right_little_finger_Zcut.BMP,237,M,Right,little,Zcut,Medium
237__M_Right_middle_finger_CR.BMP,237,M,Right,middle,CR,Medium
237__M_Right_middle_finger_Obl.BMP,237,M,Right,middle,Obl,Medium
237__M_Right_middle_finger_Zcut.BMP,237,M,Right,middle,Zcut,Medium
237__M_Right_ring_finger_CR.BMP,237,M,Right,ring,CR,Medium
237__M_Right_ring_finger_Obl.BMP,237,M,Right,ring,Obl,Medium
237__M_Right_ring_finger_Zcut.BMP,237,M,Right,ring,Zcut,Medium
237__M_Right_thumb_finger_CR.BMP,237,M,Right,thumb,CR,Medium
237__M_Right_thumb_finger_Obl.BMP,237,M,Right,thumb,Obl,Medium
237__M_Right_thumb_finger_Zcut.BMP,237,M,Right,thumb,Zcut,Medium
238__M_Left_middle_finger_CR.BMP,238,M,Left,middle,CR,Medium
238__M_Left_middle_finger_Obl.BMP,238,M,Left,middle,Obl,Medium
238__M_Left_middle_finger_Zcut.BMP,238,M,Left,middle,Zcut,Medium
238__M_Left_ring_finger_CR.BMP,238,M,Left,ring,CR,Medium
238__M_Left_ring_finger_Obl.BMP,238,M,Left,ring,Obl,Medium
238__M_Left_ring_finger_Zcut.BMP,238,M,Left,ring,Zcut,Medium
238__M_Left_thumb_finger_CR.BMP,238,M,Left,thumb,CR,Medium
238__M_Left_thumb_finger_Obl.BMP,238,M,Left,thumb,Obl,Medium
238__M_Left_thumb_finger_Zcut.BMP,238,M,Left,thumb,Zcut,Medium
238__M_Right_index_finger_CR.BMP,238,M,Right,index,CR,Medium
238__M_Right_index_finger_Obl.BMP,238,M,Right,index,Obl,Medium
238__M_Right_index_finger_Zcut.BMP,238,M,Right,index,Zcut,Medium
238__M_Right_middle_finger_CR.BMP,238,M,Right,middle,CR,Medium
238__M_Right_middle_finger_Obl.BMP,238,M,Right,middle,Obl,Medium
238__M_Right_middle_finger_Zcut.BMP,238,M,Right,middle,Zcut,Medium
238__M_Right_ring_finger_CR.BMP,238,M,Right,ring,CR,Medium
238__M_Right_ring_finger_Obl.BMP,238,M,Right,ring,Obl,Medium
238__M_Right_ring_finger_Zcut.BMP,238,M,Right,ring,Zcut,Medium
239__M_Left_index_finger_CR.BMP,239,M,Left,index,CR,Medium
239__M_Left_index_finger_Obl.BMP,239,M,Left,index,Obl,Medium
239__M_Left_index_finger_Zcut.BMP,239,M,Left,index,Zcut,Medium
239__M_Left_little_finger_CR.BMP,239,M,Left,little,CR,Medium
239__M_Left_little_finger_Obl.BMP,239,M,Left,little,Obl,Medium
239__M_Left_little_finger_Zcut.BMP,239,M,Left,little,Zcut,Medium
239__M_Left_middle_finger_CR.BMP,239,M,Left,middle,CR,Medium
239__M_Left_middle_finger_Obl.BMP,239,M,Left,middle,Obl,Medium
239__M_Left_middle_finger_Zcut.BMP,239,M,Left,middle,Zcut,Medium
239__M_Left_ring_finger_CR.BMP,239,M,Left,ring,CR,Medium
239__M_Left_ring_finger_Obl.BMP,239,M,Left,ring,Obl,Medium
239__M_Left_ring_finger_Zcut.BMP,239,M,Left,ring,Zcut,Medium
239__M_Left_thumb_finger_CR.BMP,239,M,Left,thumb,CR,Medium
239__M_Left_thumb_finger_Obl.BMP,239,M,Left,thumb,Obl,Medium
239__M_Left_thumb_finger_Zcut.BMP,239,M,Left,thumb,Zcut,Medium
239__M_Right_index_finger_CR.BMP,239,M,Right,index,CR,Medium
239__M_Right_index_finger_Obl.BMP,239,M,Right,index,Obl,Medium
239__M_Right_index_finger_Zcut.BMP,239,M,Right,index,Zcut,Medium
239__M_Right_little_finger_CR.BMP,239,M,Right,little,CR,Medium
239__M_Right_little_finger_Obl.BMP,239,M,Right,little,Obl,Medium
239__M_Right_little_finger_Zcut.BMP,239,M,Right,little,Zcut,Medium
239__M_Right_middle_finger_CR.BMP,239,M,Right,middle,CR,Medium
239__M_Right_middle_finger_Obl.BMP,239,M,Right,middle,Obl,Medium
239__M_Right_middle_finger_Zcut.BMP,239,M,Right,middle,Zcut,Medium
239__M_Right_ring_finger_CR.BMP,239,M,Right,ring,CR,Medium
239__M_Right_ring_finger_Obl.BMP,239,M,Right,ring,Obl,Medium
239__M_Right_ring_finger_Zcut.BMP,239,M,Right,ring,Zcut,Medium
23__M_Left_little_finger_Obl.BMP,23,M,Left,little,Obl,Medium
23__M_Left_middle_finger_Obl.BMP,23,M,Left,middle,Obl,Medium
23__M_Left_middle_finger_Zcut.BMP,23,M,Left,middle,Zcut,Medium
23__M_Left_ring_finger_CR.BMP,23,M,Left,ring,CR,Medium
23__M_Left_ring_finger_Obl.BMP,23,M,Left,ring,Obl,Medium
23__M_Left_ring_finger_Zcut.BMP,23,M,Left,ring,Zcut,Medium
23__M_Right_index_finger_CR.BMP,23,M,Right,index,CR,Medium
23__M_Right_index_finger_Obl.BMP,23,M,Right,index,Obl,Medium
23__M_Right_index_finger_Zcut.BMP,23,M,Right,index,Zcut,Medium
23__M_Right_middle_finger_CR.BMP,23,M,Right,middle,CR,Medium
23__M_Right_middle_finger_Obl.BMP,23,M,Right,middle,Obl,Medium
23__M_Right_middle_finger_Zcut.BMP,23,M,Right,middle,Zcut,Medium
23__M_Right_ring_finger_CR.BMP,23,M,Right,ring,CR,Medium
23__M_Right_ring_finger_Obl.BMP,23,M,Right,ring,Obl,Medium
23__M_Right_ring_finger_Zcut.BMP,23,M,Right,ring,Zcut,Medium
23__M_Right_thumb_finger_CR.BMP,23,M,Right,thumb,CR,Medium
23__M_Right_thumb_finger_Obl.BMP,23,M,Right,thumb,Obl,Medium
23__M_Right_thumb_finger_Zcut.BMP,23,M,Right,thumb,Zcut,Medium
240__F_Left_index_finger_CR.BMP,240,F,Left,index,CR,Medium
240__F_Left_index_finger_Obl.BMP,240,F,Left,index,Obl,Medium
240__F_Left_index_finger_Zcut.BMP,240,F,Left,index,Zcut,Medium
240__F_Left_little_finger_CR.BMP,240,F,Left,little,CR,Medium
240__F_Left_little_finger_Obl.BMP,240,F,Left,little,Obl,Medium
240__F_Left_little_finger_Zcut.BMP,240,F,Left,little,Zcut,Medium
240__F_Left_middle_finger_CR.BMP,240,F,Left,middle,CR,Medium
240__F_Left_middle_finger_Obl.BMP,240,F,Left,middle,Obl,Medium
240__F_Left_middle_finger_Zcut.BMP,240,F,Left,middle,Zcut,Medium
240__F_Left_ring_finger_CR.BMP,240,F,Left,ring,CR,Medium
240__F_Left_ring_finger_Obl.BMP,240,F,Left,ring,Obl,Medium
240__F_Left_ring_finger_Zcut.BMP,240,F,Left,ring,Zcut,Medium
240__F_Left_thumb_finger_CR.BMP,240,F,Left,thumb,CR,Medium
240__F_Left_thumb_finger_Obl.BMP,240,F,Left,thumb,Obl,Medium
240__F_Left_thumb_finger_Zcut.BMP,240,F,Left,thumb,Zcut,Medium
240__F_Right_index_finger_CR.BMP,240,F,Right,index,CR,Medium
240__F_Right_index_finger_Obl.BMP,240,F,Right,index,Obl,Medium
240__F_Right_index_finger_Zcut.BMP,240,F,Right,index,Zcut,Medium
240__F_Right_little_finger_CR.BMP,240,F,Right,little,CR,Medium
240__F_Right_little_finger_Obl.BMP,240,F,Right,little,Obl,Medium
240__F_Right_little_finger_Zcut.BMP,240,F,Right,little,Zcut,Medium
240__F_Right_middle_finger_CR.BMP,240,F,Right,middle,CR,Medium
240__F_Right_middle_finger_Obl.BMP,240,F,Right,middle,Obl,Medium
240__F_Right_middle_finger_Zcut.BMP,240,F,Right,middle,Zcut,Medium
240__F_Right_ring_finger_CR.BMP,240,F,Right,ring,CR,Medium
240__F_Right_ring_finger_Obl.BMP,240,F,Right,ring,Obl,Medium
240__F_Right_ring_finger_Zcut.BMP,240,F,Right,ring,Zcut,Medium
240__F_Right_thumb_finger_CR.BMP,240,F,Right,thumb,CR,Medium
240__F_Right_thumb_finger_Obl.BMP,240,F,Right,thumb,Obl,Medium
240__F_Right_thumb_finger_Zcut.BMP,240,F,Right,thumb,Zcut,Medium
241__M_Left_index_finger_CR.BMP,241,M,Left,index,CR,Medium
241__M_Left_index_finger_Obl.BMP,241,M,Left,index,Obl,Medium
241__M_Left_index_finger_Zcut.BMP,241,M,Left,index,Zcut,Medium
241__M_Left_little_finger_CR.BMP,241,M,Left,little,CR,Medium
241__M_Left_little_finger_Obl.BMP,241,M,Left,little,Obl,Medium
241__M_Left_little_finger_Zcut.BMP,241,M,Left,little,Zcut,Medium
241__M_Left_middle_finger_CR.BMP,241,M,Left,middle,CR,Medium
241__M_Left_middle_finger_Obl.BMP,241,M,Left,middle,Obl,Medium
241__M_Left_middle_finger_Zcut.BMP,241,M,Left,middle,Zcut,Medium
241__M_Left_ring_finger_CR.BMP,241,M,Left,ring,CR,Medium
241__M_Left_ring_finger_Obl.BMP,241,M,Left,ring,Obl,Medium
241__M_Left_ring_finger_Zcut.BMP,241,M,Left,ring,Zcut,Medium
241__M_Right_index_finger_CR.BMP,241,M,Right,index,CR,Medium
241__M_Right_index_finger_Zcut.BMP,241,M,Right,index,Zcut,Medium
241__M_Right_little_finger_CR.BMP,241,M,Right,little,CR,Medium
241__M_Right_little_finger_Obl.BMP,241,M,Right,little,Obl,Medium
241__M_Right_little_finger_Zcut.BMP,241,M,Right,little,Zcut,Medium
241__M_Right_middle_finger_CR.BMP,241,M,Right,middle,CR,Medium
241__M_Right_middle_finger_Obl.BMP,241,M,Right,middle,Obl,Medium
241__M_Right_middle_finger_Zcut.BMP,241,M,Right,middle,Zcut,Medium
241__M_Right_ring_finger_CR.BMP,241,M,Right,ring,CR,Medium
241__M_Right_ring_finger_Obl.BMP,241,M,Right,ring,Obl,Medium
241__M_Right_ring_finger_Zcut.BMP,241,M,Right,ring,Zcut,Medium
241__M_Right_thumb_finger_Zcut.BMP,241,M,Right,thumb,Zcut,Medium
242__M_Left_index_finger_CR.BMP,242,M,Left,index,CR,Medium
242__M_Left_index_finger_Obl.BMP,242,M,Left,index,Obl,Medium
242__M_Left_index_finger_Zcut.BMP,242,M,Left,index,Zcut,Medium
242__M_Left_little_finger_CR.BMP,242,M,Left,little,CR,Medium
242__M_Left_little_finger_Obl.BMP,242,M,Left,little,Obl,Medium
242__M_Left_little_finger_Zcut.BMP,242,M,Left,little,Zcut,Medium
242__M_Left_middle_finger_CR.BMP,242,M,Left,middle,CR,Medium
242__M_Left_middle_finger_Obl.BMP,242,M,Left,middle,Obl,Medium
242__M_Left_middle_finger_Zcut.BMP,242,M,Left,middle,Zcut,Medium
242__M_Left_ring_finger_CR.BMP,242,M,Left,ring,CR,Medium
242__M_Left_ring_finger_Obl.BMP,242,M,Left,ring,Obl,Medium
242__M_Left_ring_finger_Zcut.BMP,242,M,Left,ring,Zcut,Medium
242__M_Right_index_finger_Obl.BMP,242,M,Right,index,Obl,Medium
242__M_Right_index_finger_Zcut.BMP,242,M,Right,index,Zcut,Medium
242__M_Right_little_finger_CR.BMP,242,M,Right,little,CR,Medium
242__M_Right_little_finger_Obl.BMP,242,M,Right,little,Obl,Medium
242__M_Right_little_finger_Zcut.BMP,242,M,Right,little,Zcut,Medium
242__M_Right_middle_finger_CR.BMP,242,M,Right,middle,CR,Medium
242__M_Right_middle_finger_Obl.BMP,242,M,Right,middle,Obl,Medium
242__M_Right_middle_finger_Zcut.BMP,242,M,Right,middle,Zcut,Medium
242__M_Right_ring_finger_CR.BMP,242,M,Right,ring,CR,Medium
242__M_Right_ring_finger_Obl.BMP,242,M,Right,ring,Obl,Medium
242__M_Right_ring_finger_Zcut.BMP,242,M,Right,ring,Zcut,Medium
243__M_Left_index_finger_CR.BMP,243,M,Left,index,CR,Medium
243__M_Left_index_finger_Obl.BMP,243,M,Left,index,Obl,Medium
243__M_Left_index_finger_Zcut.BMP,243,M,Left,index,Zcut,Medium
243__M_Left_little_finger_CR.BMP,243,M,Left,little,CR,Medium
243__M_Left_little_finger_Obl.BMP,243,M,Left,little,Obl,Medium
243__M_Left_little_finger_Zcut.BMP,243,M,Left,little,Zcut,Medium
243__M_Left_middle_finger_CR.BMP,243,M,Left,middle,CR,Medium
243__M_Left_middle_finger_Obl.BMP,243,M,Left,middle,Obl,Medium
243__M_Left_middle_finger_Zcut.BMP,243,M,Left,middle,Zcut,Medium
243__M_Left_ring_finger_CR.BMP,243,M,Left,ring,CR,Medium
243__M_Left_ring_finger_Obl.BMP,243,M,Left,ring,Obl,Medium
243__M_Left_ring_finger_Zcut.BMP,243,M,Left,ring,Zcut,Medium
243__M_Left_thumb_finger_CR.BMP,243,M,Left,thumb,CR,Medium
243__M_Left_thumb_finger_Obl.BMP,243,M,Left,thumb,Obl,Medium
243__M_Left_thumb_finger_Zcut.BMP,243,M,Left,thumb,Zcut,Medium
243__M_Right_index_finger_CR.BMP,243,M,Right,index,CR,Medium
243__M_Right_index_finger_Obl.BMP,243,M,Right,index,Obl,Medium
243__M_Right_index_finger_Zcut.BMP,243,M,Right,index,Zcut,Medium
243__M_Right_little_finger_CR.BMP,243,M,Right,little,CR,Medium
243__M_Right_little_finger_Obl.BMP,243,M,Right,little,Obl,Medium
243__M_Right_middle_finger_CR.BMP,243,M,Right,middle,CR,Medium
243__M_Right_middle_finger_Obl.BMP,243,M,Right,middle,Obl,Medium
243__M_Right_middle_finger_Zcut.BMP,243,M,Right,middle,Zcut,Medium
243__M_Right_ring_finger_CR.BMP,243,M,Right,ring,CR,Medium
243__M_Right_ring_finger_Obl.BMP,243,M,Right,ring,Obl,Medium
243__M_Right_ring_finger_Zcut.BMP,243,M,Right,ring,Zcut,Medium
244__M_Left_little_finger_CR.BMP,244,M,Left,little,CR,Medium
244__M_Left_little_finger_Obl.BMP,244,M,Left,little,Obl,Medium
244__M_Left_little_finger_Zcut.BMP,244,M,Left,little,Zcut,Medium
244__M_Left_middle_finger_CR.BMP,244,M,Left,middle,CR,Medium
244__M_Left_middle_finger_Obl.BMP,244,M,Left,middle,Obl,Medium
244__M_Left_middle_finger_Zcut.BMP,244,M,Left,middle,Zcut,Medium
244__M_Left_thumb_finger_CR.BMP,244,M,Left,thumb,CR,Medium
244__M_Left_thumb_finger_Obl.BMP,244,M,Left,thumb,Obl,Medium
244__M_Left_thumb_finger_Zcut.BMP,244,M,Left,thumb,Zcut,Medium
244__M_Right_index_finger_CR.BMP,244,M,Right,index,CR,Medium
244__M_Right_index_finger_Obl.BMP,244,M,Right,index,Obl,Medium
244__M_Right_index_finger_Zcut.BMP,244,M,Right,index,Zcut,Medium
244__M_Right_little_finger_CR.BMP,244,M,Right,little,CR,Medium
244__M_Right_little_finger_Obl.BMP,244,M,Right,little,Obl,Medium
244__M_Right_little_finger_Zcut.BMP,244,M,Right,little,Zcut,Medium
244__M_Right_ring_finger_CR.BMP,244,M,Right,ring,CR,Medium
244__M_Right_ring_finger_Obl.BMP,244,M,Right,ring,Obl,Medium
244__M_Right_ring_finger_Zcut.BMP,244,M,Right,ring,Zcut,Medium
244__M_Right_thumb_finger_CR.BMP,244,M,Right,thumb,CR,Medium
244__M_Right_thumb_finger_Zcut.BMP,244,M,Right,thumb,Zcut,Medium
245__M_Left_little_finger_CR.BMP,245,M,Left,little,CR,Medium
245__M_Left_little_finger_Zcut.BMP,245,M,Left,little,Zcut,Medium
245__M_Left_middle_finger_CR.BMP,245,M,Left,middle,CR,Medium
245__M_Left_middle_finger_Obl.BMP,245,M,Left,middle,Obl,Medium
245__M_Left_middle_finger_Zcut.BMP,245,M,Left,middle,Zcut,Medium
245__M_Right_index_finger_Obl.BMP,245,M,Right,index,Obl,Medium
245__M_Right_little_finger_CR.BMP,245,M,Right,little,CR,Medium
245__M_Right_little_finger_Obl.BMP,245,M,Right,little,Obl,Medium
245__M_Right_little_finger_Zcut.BMP,245,M,Right,little,Zcut,Medium
245__M_Right_middle_finger_CR.BMP,245,M,Right,middle,CR,Medium
245__M_Right_middle_finger_Obl.BMP,245,M,Right,middle,Obl,Medium
245__M_Right_middle_finger_Zcut.BMP,245,M,Right,middle,Zcut,Medium
245__M_Right_ring_finger_CR.BMP,245,M,Right,ring,CR,Medium
245__M_Right_ring_finger_Obl.BMP,245,M,Right,ring,Obl,Medium
245__M_Right_ring_finger_Zcut.BMP,245,M,Right,ring,Zcut,Medium
245__M_Right_thumb_finger_CR.BMP,245,M,Right,thumb,CR,Medium
245__M_Right_thumb_finger_Obl.BMP,245,M,Right,thumb,Obl,Medium
245__M_Right_thumb_finger_Zcut.BMP,245,M,Right,thumb,Zcut,Medium
246__M_Left_index_finger_CR.BMP,246,M,Left,index,CR,Medium
246__M_Left_index_finger_Obl.BMP,246,M,Left,index,Obl,Medium
246__M_Left_index_finger_Zcut.BMP,246,M,Left,index,Zcut,Medium
246__M_Left_little_finger_CR.BMP,246,M,Left,little,CR,Medium
246__M_Left_little_finger_Obl.BMP,246,M,Left,little,Obl,Medium
246__M_Left_little_finger_Zcut.BMP,246,M,Left,little,Zcut,Medium
246__M_Left_middle_finger_CR.BMP,246,M,Left,middle,CR,Medium
246__M_Left_middle_finger_Obl.BMP,246,M,Left,middle,Obl,Medium
246__M_Left_middle_finger_Zcut.BMP,246,M,Left,middle,Zcut,Medium
246__M_Left_ring_finger_CR.BMP,246,M,Left,ring,CR,Medium
246__M_Left_ring_finger_Obl.BMP,246,M,Left,ring,Obl,Medium
246__M_Left_ring_finger_Zcut.BMP,246,M,Left,ring,Zcut,Medium
246__M_Left_thumb_finger_CR.BMP,246,M,Left,thumb,CR,Medium
246__M_Left_thumb_finger_Obl.BMP,246,M,Left,thumb,Obl,Medium
246__M_Left_thumb_finger_Zcut.BMP,246,M,Left,thumb,Zcut,Medium
246__M_Right_index_finger_Obl.BMP,246,M,Right,index,Obl,Medium
246__M_Right_little_finger_CR.BMP,246,M,Right,little,CR,Medium
246__M_Right_little_finger_Obl.BMP,246,M,Right,little,Obl,Medium
246__M_Right_little_finger_Zcut.BMP,246,M,Right,little,Zcut,Medium
246__M_Right_middle_finger_Obl.BMP,246,M,Right,middle,Obl,Medium
246__M_Right_middle_finger_Zcut.BMP,246,M,Right,middle,Zcut,Medium
246__M_Right_thumb_finger_CR.BMP,246,M,Right,thumb,CR,Medium
246__M_Right_thumb_finger_Obl.BMP,246,M,Right,thumb,Obl,Medium
246__M_Right_thumb_finger_Zcut.BMP,246,M,Right,thumb,Zcut,Medium
247__M_Left_index_finger_CR.BMP,247,M,Left,index,CR,Medium
247__M_Left_index_finger_Obl.BMP,247,M,Left,index,Obl,Medium
247__M_Left_index_finger_Zcut.BMP,247,M,Left,index,Zcut,Medium
247__M_Left_little_finger_CR.BMP,247,M,Left,little,CR,Medium
247__M_Left_little_finger_Obl.BMP,247,M,Left,little,Obl,Medium
247__M_Left_little_finger_Zcut.BMP,247,M,Left,little,Zcut,Medium
247__M_Left_ring_finger_CR.BMP,247,M,Left,ring,CR,Medium
247__M_Left_ring_finger_Obl.BMP,247,M,Left,ring,Obl,Medium
247__M_Left_ring_finger_Zcut.BMP,247,M,Left,ring,Zcut,Medium
247__M_Right_index_finger_CR.BMP,247,M,Right,index,CR,Medium
247__M_Right_index_finger_Obl.BMP,247,M,Right,index,Obl,Medium
247__M_Right_index_finger_Zcut.BMP,247,M,Right,index,Zcut,Medium
247__M_Right_little_finger_CR.BMP,247,M,Right,little,CR,Medium
247__M_Right_little_finger_Zcut.BMP,247,M,Right,little,Zcut,Medium
247__M_Right_middle_finger_CR.BMP,247,M,Right,middle,CR,Medium
247__M_Right_middle_finger_Zcut.BMP,247,M,Right,middle,Zcut,Medium
247__M_Right_ring_finger_CR.BMP,247,M,Right,ring,CR,Medium
247__M_Right_ring_finger_Obl.BMP,247,M,Right,ring,Obl,Medium
247__M_Right_ring_finger_Zcut.BMP,247,M,Right,ring,Zcut,Medium
247__M_Right_thumb_finger_Obl.BMP,247,M,Right,thumb,Obl,Medium
247__M_Right_thumb_finger_Zcut.BMP,247,M,Right,thumb,Zcut,Medium
248__M_Left_index_finger_CR.BMP,248,M,Left,index,CR,Medium
248__M_Left_index_finger_Zcut.BMP,248,M,Left,index,Zcut,Medium
248__M_Left_little_finger_CR.BMP,248,M,Left,little,CR,Medium
248__M_Left_little_finger_Obl.BMP,248,M,Left,little,Obl,Medium
248__M_Left_little_finger_Zcut.BMP,248,M,Left,little,Zcut,Medium
248__M_Left_middle_finger_CR.BMP,248,M,Left,middle,CR,Medium
248__M_Left_middle_finger_Obl.BMP,248,M,Left,middle,Obl,Medium
248__M_Left_middle_finger_Zcut.BMP,248,M,Left,middle,Zcut,Medium
248__M_Right_index_finger_CR.BMP,248,M,Right,index,CR,Medium
248__M_Right_index_finger_Obl.BMP,248,M,Right,index,Obl,Medium
248__M_Right_index_finger_Zcut.BMP,248,M,Right,index,Zcut,Medium
248__M_Right_little_finger_CR.BMP,248,M,Right,little,CR,Medium
248__M_Right_little_finger_Obl.BMP,248,M,Right,little,Obl,Medium
248__M_Right_little_finger_Zcut.BMP,248,M,Right,little,Zcut,Medium
248__M_Right_middle_finger_CR.BMP,248,M,Right,middle,CR,Medium
248__M_Right_middle_finger_Obl.BMP,248,M,Right,middle,Obl,Medium
248__M_Right_middle_finger_Zcut.BMP,248,M,Right,middle,Zcut,Medium
248__M_Right_ring_finger_Obl.BMP,248,M,Right,ring,Obl,Medium
248__M_Right_ring_finger_Zcut.BMP,248,M,Right,ring,Zcut,Medium
